,id,season,token,amount,withdrawnAmount,token_name
4,0x82f402847051bddaab0f5d4b481417281837c424-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6035,6035,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,395132851,395132851,ur_bean
5,0x82f402847051bddaab0f5d4b481417281837c424-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,160409891,160409891,ur_bean
6,0x82f402847051bddaab0f5d4b481417281837c424-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7636,7636,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,34723980,0,bean
0,0x995d1e4e2807ef2a8d7614b607a89be096313916-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4498,4498,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,17069684952,51209054856,ur_bean
1,0x995d1e4e2807ef2a8d7614b607a89be096313916-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5101,5101,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,410790,44396138786,ur_bean_3crv
2,0x995d1e4e2807ef2a8d7614b607a89be096313916-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5966,5966,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,585263369,ur_bean
3,0x995d1e4e2807ef2a8d7614b607a89be096313916-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6097,6097,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,24461047,78038168,bean
4,0x995d1e4e2807ef2a8d7614b607a89be096313916-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-8450,8450,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,34529088461686501872,0,bean_3crv
5,0x995d1e4e2807ef2a8d7614b607a89be096313916-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8556,8556,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,23236794,0,bean
6,0x995d1e4e2807ef2a8d7614b607a89be096313916-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8866,8866,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,9290190,0,bean
0,0x941169fff3c353be965e3f34823eea63b772219c-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6519,6519,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,936,1635432,bean
0,0x735cab9b02fd153174763958ffb4e0a971dd7f29-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6271,6271,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,9891744,5596803,bean
1,0x735cab9b02fd153174763958ffb4e0a971dd7f29-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8525,8525,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,29702509112,18588893784,bean
0,0xde975401d53178cdf36e1301da633a8f82c33cef-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8391,8391,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,645629,0,bean
0,0x0562695929503e930de265f944b899debf93df7c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5963,5963,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,92626307950,0,ur_bean_3crv
1,0x0562695929503e930de265f944b899debf93df7c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5980,5980,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2088799926,0,ur_bean_3crv
2,0x0562695929503e930de265f944b899debf93df7c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6015,6015,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2494391034,0,ur_bean_3crv
3,0x0562695929503e930de265f944b899debf93df7c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6033,6033,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,1824571275,ur_bean
4,0x0562695929503e930de265f944b899debf93df7c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6033,6033,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3578989051,0,ur_bean_3crv
5,0x0562695929503e930de265f944b899debf93df7c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6088,6088,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5581539117,0,ur_bean_3crv
0,0x9142a918df6208ae1be65e2be0ea9dad6067155e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5809,5809,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2986538692,2986538692,ur_bean_3crv
1,0x9142a918df6208ae1be65e2be0ea9dad6067155e-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,567271172,567271172,ur_bean
0,0x951b928f2a8ba7ce14cc418cfebfee30a57294c3-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6067,6067,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,11679757423,35039272269,ur_bean_3crv
1,0x951b928f2a8ba7ce14cc418cfebfee30a57294c3-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6075,6075,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,68259250,273037000,ur_bean
2,0x951b928f2a8ba7ce14cc418cfebfee30a57294c3-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-10061,10061,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,302740,0,bean
0,0x1dd6ac8e77d4c4a959bed5d2ae624d274c46e8bd-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6028,6028,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5,11777797198,ur_bean
0,0x09ea3281eeb7395dad7851e7e37ad6aff9d68a4c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6612,6612,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,24010000000,0,ur_bean
0,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5827,5827,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,68126240107,1021893601605,ur_bean_3crv
1,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5870,5870,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,0,ur_bean
2,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5916,5916,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,981105939,14716589085,ur_bean_3crv
3,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5925,5925,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,24552617612,368289264180,ur_bean_3crv
4,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5946,5946,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,572956528,8594347920,ur_bean_3crv
5,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5948,5948,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,14735780463,221036706945,ur_bean_3crv
6,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5956,5956,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,904620491,13569307365,ur_bean_3crv
7,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5963,5963,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,764117007,11461755105,ur_bean_3crv
8,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5967,5967,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,697172968,10457594520,ur_bean_3crv
9,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5972,5972,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,764057276,11460859140,ur_bean_3crv
10,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5980,5980,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1188827205,17832408075,ur_bean_3crv
11,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5994,5994,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1734053093,26010796395,ur_bean_3crv
12,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5998,5998,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,452724710,6790870650,ur_bean_3crv
13,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6013,6013,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2654683728,39820255920,ur_bean_3crv
14,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6020,6020,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1712301472,25684522080,ur_bean_3crv
15,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6030,6030,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1890757195,28361357925,ur_bean_3crv
16,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6056,6056,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3679806055,55197090825,ur_bean_3crv
17,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2503335321,40053365136,ur_bean
18,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49-6736,6736,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,94797943753855337856,0,bean_3crv
19,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7983,7983,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11703235,0,bean
20,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8081,8081,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,23909181,0,bean
21,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8150,8150,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,17480026,0,bean
22,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8199,8199,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,13452024,0,bean
23,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8246,8246,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,18597867,0,bean
24,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8369,8369,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,39338754,0,bean
25,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8555,8555,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,67212091,0,bean
26,0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8675,8675,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7212856,0,bean
0,0x4330c25c858040adbda9e05744fa3adf9a35664f-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,581627,1163254,ur_bean
1,0x4330c25c858040adbda9e05744fa3adf9a35664f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6241,6241,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6064671,0,bean
0,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5129,5129,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1287974785,5151899140,ur_bean_3crv
1,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5249,5249,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,5586111125,22344444500,ur_bean_3crv
2,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5426,5426,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,131933118,527732472,ur_bean_3crv
3,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5621,5621,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,422717612,1268152836,ur_bean_3crv
4,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5747,5747,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4024063537,12072190611,ur_bean_3crv
5,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5766,5766,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4751838190,14255514570,ur_bean_3crv
6,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5773,5773,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2280787324,6842361972,ur_bean_3crv
7,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5800,5800,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2221371219,6664113657,ur_bean_3crv
8,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5873,5873,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,183457426,733829704,ur_bean_3crv
9,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5886,5886,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1119973477,4838494577,ur_bean_3crv
10,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2,937072672,ur_bean
11,0xea3154098a58eebfa89d705f563e6c5ac924959e-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6612,6612,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,20008000000,40016000000,ur_bean
0,0x50619098d7ddd7a12b38e9ca8203b981c17eb7ed-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7253,7253,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,675182,0,bean
0,0x7568614a27117eeeb6e06022d74540c3c5749b84-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5879,5879,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4,5042379892,ur_bean
0,0x2f62960f4da8f18ff4875d6f0365d7dbc3900b8c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6047,6047,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,29495122456,88485367368,ur_bean_3crv
1,0x2f62960f4da8f18ff4875d6f0365d7dbc3900b8c-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6067,6067,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,35544277853,106632833559,ur_bean_3crv
2,0x2f62960f4da8f18ff4875d6f0365d7dbc3900b8c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,381081130,1143243390,ur_bean
3,0x2f62960f4da8f18ff4875d6f0365d7dbc3900b8c-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6515,6515,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,28355846,0,bean
4,0x2f62960f4da8f18ff4875d6f0365d7dbc3900b8c-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6996,6996,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,7309919,0,bean
0,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6057,6057,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4873883682,4873883682,ur_bean_3crv
1,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6060,6060,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,15119013,15119013,ur_bean
2,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6060,6060,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2435823426,2435823426,ur_bean_3crv
3,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6064,6064,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,34996982,34996982,ur_bean
4,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6064,6064,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2470870384,2470870384,ur_bean_3crv
5,0xba121d80c8cac15fc960bdee1b0af7eea9084526-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,92817428,92817428,ur_bean
0,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3215,3215,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,898457368,898457368,ur_bean_3crv
1,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3404,3404,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2479110,4958220,ur_bean
2,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4595,4595,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,8058667,16117334,ur_bean
3,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5611,5611,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,51747964,103495928,ur_bean
4,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5993,5993,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,208052785,416105570,ur_bean
5,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6031,6031,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,139598722,279197444,ur_bean
6,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6070,6070,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,112270496,224540992,ur_bean
7,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6070,6070,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,14889338742,14889338742,ur_bean_3crv
8,0x88f667664e61221160ddc0414868ef2f40e83324-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,53991816,107983632,ur_bean
9,0x88f667664e61221160ddc0414868ef2f40e83324-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6094,6094,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,52567081,0,bean
10,0x88f667664e61221160ddc0414868ef2f40e83324-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6217,6217,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,95383162,0,bean
0,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5974,5974,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1,0,ur_bean
1,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5978,5978,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1320885572,1320885572,ur_bean_3crv
2,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5989,5989,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1531344321,1531344321,ur_bean_3crv
3,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6001,6001,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1783133711,1783133711,ur_bean_3crv
4,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6008,6008,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1414822140,1414822140,ur_bean_3crv
5,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6015,6015,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2032326366,2032326366,ur_bean_3crv
6,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6022,6022,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1942009448,1942009448,ur_bean_3crv
7,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6030,6030,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1903809999,1903809999,ur_bean_3crv
8,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6040,6040,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1698998666,1698998666,ur_bean_3crv
9,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6050,6050,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1728301057,1728301057,ur_bean_3crv
10,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6064,6064,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2617820359,2617820359,ur_bean_3crv
11,0x5c9d09716404556646b0b4567cb4621c18581f94-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1595753121,1595753121,ur_bean
12,0x5c9d09716404556646b0b4567cb4621c18581f94-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6237,6237,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,165370453,0,bean
0,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6045,6045,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,16359010014,49077030042,ur_bean_3crv
1,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6049,6049,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,71834130,215502390,ur_bean
2,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6049,6049,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,27561284891,82683854673,ur_bean_3crv
3,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6056,6056,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,350621558,1051864674,ur_bean
4,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6061,6061,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,241397025,724191075,ur_bean
5,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6067,6067,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,316574216,949722648,ur_bean
6,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6073,6073,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,225687610,677062830,ur_bean
7,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,38917657,116752971,ur_bean
8,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6097,6097,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,222817091,0,bean
9,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6191,6191,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,161104504,0,bean
10,0xad7bbd9e7fbcdbf80199e940d0a8a6f2d690457d-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8898,8898,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,56591003,0,bean
0,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-1757,1757,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,3455741078,17278705390,ur_bean_3crv
1,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2550,2550,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1844666354,9223331770,ur_bean_3crv
2,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2611,2611,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,2239237456,11196187280,ur_bean_3crv
3,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2683,2683,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,7051862520,35259312600,ur_bean_3crv
4,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3257,3257,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2,0,ur_bean
5,0x85bbe859d13c5311520167aad51482672eea654b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-3257,3257,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1762921763,8814608815,ur_bean_3crv
